gene_symbol	protein_MR_beta	protein_MR_se	protein_MR_p	protein_nsnp	sc_MR_beta	sc_MR_se	sc_MR_p	sc_MR_FDR	sc_nsnp	glycan_id_best	glycan_MR_beta	glycan_MR_se	glycan_MR_p	glycan_MR_FDR	glycan_nsnp	cpg_CpG_best	cpg_MR_beta	cpg_MR_se	cpg_MR_p	cpg_nsnp	cpg_MR_FDR	protein_beta_std	cpg_beta_std	glycan_beta_std	sc_beta_std	MTI_n_layers	MTI_sumsq	MTI_score	pLDDT_mean	pLDDT_sd	pLDDT_low_frac	pLDDT_high_frac	n_atoms	protein_present	sc_present	glycan_present	cpg_present	uniprot_id	pan_family_main	pan_class_main	pan_pathway_main	pan_mf_main	pan_family_pc1	pan_family_pc2	pan_family_pc3	pan_class_pc1	pan_class_pc2	pan_class_pc3	pan_pw_pc1	pan_pw_pc2	pan_pw_pc3	pan_mf_pc1	pan_mf_pc2	pan_mf_pc3	af_len	af_plddt_mean	af_plddt_sd	af_plddt_frac70	af_plddt_frac90	interpro_pc1	interpro_pc2	interpro_pc3	uniprot_pc1	uniprot_pc2	uniprot_pc3	protein_MR_beta_fixed	protein_MR_se_fixed	protein_MR_p_fixed	protein_nsnp_fixed	protein_MR_source_file	protein_MR_FDR_BH	protein_MR_sig_FDR05	protein_MR_FDR_BH_fixed	protein_MR_sig_FDR05_fixed
PRTN3	0.0263881353653769	0.0087988699567321	0.0027083453490561	84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.126409523292986	NA	NA	NA	1	0.0159793675791601	0.126409523292986	90.0631578947369	15.8479831841215	0.0679611650485437	0.875319366377108	1957	1	0	0	0	P24158	MYELOBLASTIN	serine protease	NA	serine-type endopeptidase activity	2.20065758120974e-12	-0.0514002615368733	-4.9728474525342605e-14	-0.0707030485738175	-0.0866411632591366	0.0706317010161993	NA	NA	NA	0.252132821069538	-0.189262028519584	-0.212222270129717	256	89.53589843750001	16.42133037790513	0.86328125	0.76953125	-0.008858779981973	-0.0644002928248094	0.0952915336922643	-0.0251019252044551	0.0237100857015749	-0.004709104335183	0.0263881353653769	0.0087988699567321	0.0027083453490561	84	PRTN3_P24158_OID20329_v1_Cardiometabolic_MR_LDaware_overlap.tsv	0.003208182550109622	TRUE	0.00326580076698568	TRUE
PRUNE2	0.0573948953196229	0.0095351217039534	1.75157371938559e-9	84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.274944070747939	NA	NA	NA	1	0.0755942420394479	0.274944070747939	NA	NA	NA	NA	NA	1	0	0	0	Q8WUY3	PROTEIN PRUNE HOMOLOG 2	phosphodiesterase	NA	protein binding	2.20120401910467e-12	-0.0514002615368733	-4.97423523131504e-14	-0.0663059621460865	-0.0583894759591059	0.0379200199248981	NA	NA	NA	0.220974160385518	-0.129503134422076	-0.317112848499192	1400	45.48475714285715	22.655091864073103	0.2185714285714285	0.0771428571428571	-0.0061571020303047	2.609256574161e-4	-0.0043833846070575	0.0211999989527442	-0.0018644011416917	0.0170434200201488	0.0573948953196229	0.0095351217039534	1.75157371938559e-9	84	PRUNE2_Q8WUY3_OID31270_v1_Oncology_II_MR_LDaware_overlap.tsv	2.535797190068877e-9	TRUE	2.6748369140328967e-9	TRUE
PSAP	0.202912941042129	0.0089571880642296	1.2844014336285899e-113	84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.972032612079449	NA	NA	NA	1	0.944847398945996	0.972032612079449	73.8995202769535	19.5196929352198	0.205489614243323	0.678288822947577	4044	1	0	0	0	P07602	PROSAPOSIN	scaffold/adaptor protein	NA	protease binding	2.20110340514306e-12	-0.0514002615368734	-4.97328113340325e-14	-0.0760424449976221	-0.141678461745504	0.144586854720123	NA	NA	NA	0.214083094969259	-0.255119302023048	0.707406813258703	524	73.74755725190846	19.62091853183694	0.6755725190839694	0.1793893129770992	-0.0061954396189172	2.600428370515e-4	-0.004461705635794	-0.0152441930077109	0.0253696502605341	-0.018662428541108	0.202912941042129	0.0089571880642296	1.2844014336285899e-113	84	PSAP_P07602_OID30419_v1_Cardiometabolic_II_MR_LDaware_overlap.tsv	7.248386203741722e-113	TRUE	1.1568350327375872e-112	TRUE
PSAPL1	-0.0104238674302231	0.0081312900898607	0.199861908014248	84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0499344153908151	NA	NA	NA	1	0.0024934458404224	0.0499344153908151	NA	NA	NA	NA	NA	1	0	0	0	Q6NUJ1	PROACTIVATOR POLYPEPTIDE-LIKE 1	scaffold/adaptor protein	NA	NA	2.20112422182478e-12	-0.0514002615368734	-4.97258724401286e-14	-0.0760424449976221	-0.141678461745504	0.144586854720123	NA	NA	NA	NA	NA	NA	521	72.70247600767748	20.06284626376225	0.6756238003838771	0.1746641074856046	-0.0061954396189172	2.600428370515e-4	-0.004461705635794	-0.0119757515681341	0.0161857014302041	0.0308328951368555	-0.0104238674302231	0.0081312900898607	0.199861908014248	84	PSAPL1_Q6NUJ1_OID31473_v1_Oncology_II_MR_LDaware_overlap.tsv	0.21349534531093423	FALSE	0.21504848940338428	FALSE
PSCA	-0.0615393833641144	0.0054064178153026	5.1022937517152386e-30	84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.29479779480777	NA	NA	NA	1	0.0869057398235241	0.29479779480777	81.9344578313253	18.0844447185774	0.0650602409638554	0.695180722891566	830	1	0	0	0	O43653	PROSTATE STEM CELL ANTIGEN	protein-binding activity modulator	NA	acetylcholine receptor regulator activity	2.20119014131686e-12	-0.0514002615368734	-4.97354134192465e-14	-0.0663059621460897	-0.0583894759591161	0.0379200199249056	NA	NA	NA	0.270544305890109	-0.132829034352854	-0.408984441579165	114	81.31912280701758	18.096497022730407	0.6754385964912281	0.5614035087719298	-0.0062402595159029	0.0010099029489984	-0.0041090752616518	-0.0218848707343864	0.0117029661897709	-0.0010585672517202	-0.0615393833641144	0.0054064178153026	5.1022937517152386e-30	84	PSCA_O43653_OID31493_v1_Oncology_II_MR_LDaware_overlap.tsv	1.1296047824855868e-29	TRUE	1.3003728445179934e-29	TRUE
PSG1	-0.0137211969556153	0.0073959702537387	0.0635639478746692	84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0657299177131053	NA	NA	NA	1	0.0043204220825715	0.0657299177131053	86.4303905076599	15.8791108215945	0.0850105136677681	0.874737158305798	3329	1	0	0	0	P11464	PREGNANCY-SPECIFIC BETA-1-GLYCOPROTEIN 1	cell adhesion molecule	NA	protein binding	2.20108952735526e-12	-0.0514002615368734	-4.9734546057508505e-14	-0.068160233025804	-0.064352190379617	0.0425839198956054	NA	NA	NA	0.239372036697794	-0.100909844278204	-0.351031983367951	419	86.33434367541764	15.88526560157942	0.8735083532219571	0.6467780429594272	0.0634724053469464	-0.0201109144374825	-0.0129514385574215	-0.0149009414655104	0.0043406561943044	0.0222639747529172	-0.0137211969556153	0.0073959702537387	0.0635639478746692	84	PSG1_P11464_OID20916_v1_Neurology_MR_LDaware_overlap.tsv	0.0700773196067584	FALSE	0.07087045640931539	FALSE
PSIP1	-0.0550019687939835	0.0092082914150146	2.32798990966817e-9	84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.263481013688663	NA	NA	NA	1	0.0694222445744055	0.263481013688663	63.3210771055753	23.7401827071057	0.462158956109134	0.360379596678529	4215	1	0	0	0	O75475	PC4 AND SFRS1-INTERACTING PROTEIN	transcription cofactor	NA	DNA binding	2.20104962871531e-12	-0.0514002615368736	-4.97397502279364e-14	-0.0854907984183544	-0.292057218080687	0.360394593882844	NA	NA	NA	-1.19841043232384	-0.302815893441442	1.52026050253038	530	62.63786792452824	23.58166722748498	0.3471698113207547	0.2849056603773585	-0.0061369514843564	2.528271138396e-4	-0.0043312569635852	0.0179905451962127	0.0073845076495871	-0.0391899843345273	-0.0550019687939835	0.0092082914150146	2.32798990966817e-9	84	PSIP1_O75475_OID20534_v1_Inflammation_MR_LDaware_overlap.tsv	3.3589087408670992e-9	TRUE	3.538758484960571e-9	TRUE
PSMA1	-0.0154348231717301	0.0096151377861345	0.108435978323953	84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0739388597274643	NA	NA	NA	1	0.0054669549777976	0.0739388597274643	91.793481195757	15.1194633552064	0.0631629701060752	0.900675024108004	2074	1	0	0	0	P25786	PROTEASOME SUBUNIT ALPHA TYPE-1	protease	Parkinson disease	lipopolysaccharide binding	2.20109299680221e-12	-0.0514002615368734	-4.97354134192465e-14	-0.0690213114343728	-0.0712098100384206	0.0484227846461954	-0.5805750355617	-0.779663845213547	-0.0540921791047901	0.252462771210818	-0.113785621830257	-0.3888589442004	263	91.84425855513304	15.20401665840704	0.9011406844106464	0.8669201520912547	-0.0061187576551012	2.502769736101e-4	-0.0042861579318119	0.0135835338476317	0.0095450504852529	-0.0366730895887357	-0.0154348231717301	0.0096151377861345	0.108435978323953	84	PSMA1_P25786_OID21221_v1_Oncology_MR_LDaware_overlap.tsv	0.11802474933294885	FALSE	0.11924355091438021	FALSE
PSMC3	0.0097650426350444	0.0096632373280536	0.312238885918084	84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.046778386094353	NA	NA	NA	1	0.0021882174055923	0.046778386094353	80.5828127721335	14.0738095698511	0.0539912917271408	0.811320754716981	3445	1	0	0	0	P17980	26S PROTEASOME REGULATORY SUBUNIT 6A	protease	NA	nucleotide binding	2.20074258266006e-12	-0.0514002615368722	-4.97432196748884e-14	-0.0690213114343728	-0.0712098100384206	0.0484227846461954	NA	NA	NA	0.245275066393939	-0.132099413136967	-0.272597798729069	439	80.62013667425963	13.950463581898816	0.8154897494305239	0.2414578587699316	-0.0068757844406207	4.783314727893e-4	-0.0064795521424133	0.0236283366605106	0.0136527708438295	-0.0312225561431781	0.0097650426350444	0.0096632373280536	0.312238885918084	84	PSMC3_P17980_OID31200_v1_Oncology_II_MR_LDaware_overlap.tsv	0.32895614927121847	FALSE	0.33072342796443455	FALSE
PSMD1	0.142935050786244	0.0092660928284815	1.10125192963375e-53	84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.684714982001148	NA	NA	NA	1	0.468834606576833	0.684714982001148	79.2944624090542	14.9407297259529	0.0819186203179736	0.847615198059822	7422	1	0	0	0	Q99460	26S PROTEASOME NON-ATPASE REGULATORY SUBUNIT 1	protease	Ubiquitin proteasome pathway	protein binding	2.2007044187435898e-12	-0.0514002615368722	-4.97458217601024e-14	-0.0690213114343728	-0.0712098100384206	0.0484227846461954	-0.57995350183522	-1.05412949217369	-0.229406652382168	0.221865041216894	-0.135992939109828	-0.242304104192318	953	79.2320881427071	15.09979425391598	0.8488982161594963	0.1867785939139559	-0.0063499001215381	2.96115253365e-4	-0.0048500142472512	0.0177696537534571	-0.0045262288926646	0.0084390416906854	0.142935050786244	0.0092660928284815	1.10125192963375e-53	84	PSMD1_Q99460_OID31058_v1_Neurology_II_MR_LDaware_overlap.tsv	3.388728931619904e-53	TRUE	4.3010547340268e-53	TRUE
PSMD5	0.0385101015997198	0.0095940931603361	5.97138665924127e-5	84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.184478498301637	NA	NA	NA	1	0.0340323163356271	0.184478498301637	93.9647316455696	7.00429175068596	0.010126582278481	0.983037974683544	3950	1	0	0	0	Q16401	26S PROTEASOME NON-ATPASE REGULATORY SUBUNIT 5	protease	NA	protein binding	2.2007252354253e-12	-0.0514002615368722	-4.9751893292268304e-14	-0.0690213114343728	-0.0712098100384206	0.0484227846461954	NA	NA	NA	0.239372036697794	-0.100909844278204	-0.351031983367951	504	93.8127380952382	7.373242489191696	0.98015873015873	0.8928571428571429	-0.006331866293552	2.935515356582e-4	-0.0048066605720765	0.0118651486388034	0.0162187740924525	-0.0024855228596675	0.0385101015997198	0.0095940931603361	5.97138665924127e-5	84	PSMD5_Q16401_OID30918_v1_Neurology_II_MR_LDaware_overlap.tsv	7.52334351212748e-5	TRUE	7.724588116106928e-5	TRUE
PSMD9	0.158063453434072	0.0090042333497266	5.5095183266717e-69	84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.757185967177519	NA	NA	NA	1	0.573330588890554	0.757185967177519	83.5287912087912	14.5673413501749	0.0711393869288606	0.860034702139965	1729	1	0	0	0	O00233	26S PROTEASOME NON-ATPASE REGULATORY SUBUNIT 9	protease	Ubiquitin proteasome pathway	transcription coactivator activity	2.20079635908782e-12	-0.0514002615368722	-4.97570974626962e-14	-0.0690213114343728	-0.0712098100384206	0.0484227846461954	-0.57995350183522	-1.05412949217369	-0.229406652382168	-0.452085790403833	-0.226277258872072	3.10975270658184	223	83.01825112107626	15.126063364456336	0.852017937219731	0.4080717488789238	-0.006348390501318	2.588283788823e-4	-0.0046877345638475	0.0168638950281063	-0.003726878784482	0.0200509133200759	0.158063453434072	0.0090042333497266	5.5095183266717e-69	84	PSMD9_O00233_OID21304_v1_Oncology_MR_LDaware_overlap.tsv	2.0096304042774458e-68	TRUE	2.7067169812665423e-68	TRUE
PSME1	0.0266707347574471	0.0091251643553684	0.0034693535315327	84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.127763285275023	NA	NA	NA	1	0.0163234570642669	0.127763285275023	90.7165163528246	15.0799959957392	0.0490584737363727	0.89593657086224	2018	1	0	0	0	Q06323	PROTEASOME ACTIVATOR COMPLEX SUBUNIT 1	NA	NA	protein binding	2.20105136343879e-12	-0.0514002615368734	-4.97258724401286e-14	NA	NA	NA	NA	NA	NA	0.241830518001393	-0.112110855713809	-0.378397840362399	249	90.74510040160636	15.014939203576825	0.8955823293172691	0.7951807228915663	-0.0061363010663574	2.525081679073e-4	-0.0043256469712435	0.0094997838366817	0.0165865144551329	-0.0052426204597347	0.0266707347574471	0.0091251643553684	0.0034693535315327	84	PSME1_Q06323_OID20969_v1_Neurology_MR_LDaware_overlap.tsv	0.004080549120257297	TRUE	0.004151309603026928	TRUE
PSME2	0.0568312710142882	0.009046166539548	3.33472435782555e-10	84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.272244089155182	NA	NA	NA	1	0.0741168440799348	0.272244089155182	91.7158372213582	14.9143361660624	0.0616899948159668	0.904613789528253	1929	1	0	0	0	Q9UL46	PROTEASOME ACTIVATOR COMPLEX SUBUNIT 2	NA	Cell cycle	protein binding	2.20105830233269e-12	-0.0514002615368734	-4.97302092488186e-14	NA	NA	NA	-0.584027833752024	-0.923955167746325	-0.0657176790293772	0.230654128331109	-0.0824117230739554	-0.310856619278774	239	91.8003765690377	14.563249077989706	0.9079497907949792	0.8368200836820083	-0.0061363010663574	2.525081679073e-4	-0.0043256469712435	0.0133190571450858	0.0213902980906361	-0.0069694755791039	0.0568312710142882	0.009046166539548	3.33472435782555e-10	84	PSME2_Q9UL46_OID20989_v1_Neurology_MR_LDaware_overlap.tsv	4.927944937873627e-10	TRUE	5.218883037542587e-10	TRUE
PSMG3	0.0827185215252428	0.0089535931240503	2.4978090790270498e-20	84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.396254177444691	NA	NA	NA	1	0.157017373142368	0.396254177444691	93.1358233369684	10.1468972769349	0	0.921483097055616	917	1	0	0	0	Q9BT73	PROTEASOME ASSEMBLY CHAPERONE 3	chaperone	NA	protein binding	2.2011884065933897e-12	-0.0514002615368734	-4.97371481427225e-14	-0.0687966307331935	-0.0689072621387352	0.0464915429564455	NA	NA	NA	0.225685607852138	-0.13060145456077	-0.331611165709851	122	92.9206557377049	10.45309568530173	0.918032786885246	0.860655737704918	-0.0060781553450203	2.451998275911e-4	-0.0041963737147127	0.0159905736045828	0.0082498422781055	0.0236921228822292	0.0827185215252428	0.0089535931240503	2.4978090790270498e-20	84	PSMG3_Q9BT73_OID20549_v1_Inflammation_MR_LDaware_overlap.tsv	4.6003367951785134e-20	TRUE	5.0878449548181754e-20	TRUE
PSMG4	0.117950396946392	0.0091415503867196	4.3477471467248e-38	84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.565028685951603	NA	NA	NA	1	0.319257415948195	0.565028685951603	87.7798864809082	12.104370278642	0.0536635706914345	0.937048503611971	969	1	0	0	0	Q5JS54	PROTEASOME ASSEMBLY CHAPERONE 4	chaperone	NA	protein-containing complex binding	2.2011519774003898e-12	-0.0514002615368734	-4.97310766105566e-14	-0.0687966307331935	-0.0689072621387352	0.0464915429564455	NA	NA	NA	0.249648622235007	-0.116071394338052	-0.372426057705765	123	87.02528455284553	13.107329441256566	0.91869918699187	0.5934959349593496	-0.0060724013223392	2.444921941809e-4	-0.0041838700935091	0.0146675692936171	1.849059497712e-4	0.0196663442248326	0.117950396946392	0.0091415503867196	4.3477471467248e-38	84	PSMG4_Q5JS54_OID30514_v1_Inflammation_II_MR_LDaware_overlap.tsv	1.1011102214948245e-37	TRUE	1.3112567704472973e-37	TRUE
PSPN	-0.221140814046294	0.0068977072485438	1.5904033755907097e-225	84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.05935127651698	NA	NA	NA	1	1.12222512705816	1.05935127651698	78.7218696397942	21.5065799877047	0.175814751286449	0.687821612349914	1166	1	0	0	0	O60542	PERSEPHIN	neurotrophic factor	NA	signaling receptor binding	2.20111381348392e-12	-0.0514002615368736	-4.97241377166527e-14	-0.0661561793601552	-0.0579426601994293	0.037577503899096	NA	NA	NA	0.277535938053613	-0.148304975353754	-0.402723029032567	156	77.98775641025645	21.77577993462408	0.6794871794871795	0.5064102564102564	-0.0064473429969076	2.872054850404e-4	-0.0051183511663124	-0.005848739170863	0.0191616567085731	0.0339927454087647	-0.221140814046294	0.0068977072485438	1.5904033755907097e-225	84	PSPN_O60542_OID20511_v1_Inflammation_MR_LDaware_overlap.tsv	1.7049808230795027e-224	TRUE	3.8285346714219994e-224	TRUE
PSRC1	0.0934202434128153	0.009455810348159	5.1002865957819e-23	84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.447519624718283	NA	NA	NA	1	0.200273814507993	0.447519624718283	57.827270726339	13.8107908999548	0.330887747615554	0.15553925165077	2726	1	0	0	0	Q6PGN9	PROLINE_SERINE-RICH COILED-COIL PROTEIN 1	NA	NA	protein binding	2.2011276912717297e-12	-0.0514002615368734	-4.97371481427225e-14	NA	NA	NA	NA	NA	NA	0.242455302630766	-0.114888432161263	-0.348938673412782	363	57.393085399449035	13.719168583538904	0.1487603305785124	0.0550964187327823	-0.0060781553450203	2.451998275911e-4	-0.0041963737147127	0.020424857819672	-0.0153392099609084	0.0096722632424957	0.0934202434128153	0.009455810348159	5.1002865957819e-23	84	PSRC1_Q6PGN9_OID21169_v1_Oncology_MR_LDaware_overlap.tsv	9.944561413287915e-23	TRUE	1.1170851038569454e-22	TRUE
PSTPIP2	-0.0626829075077934	0.009539768506126	5.00810103910248e-11	84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.300275724183036	NA	NA	NA	1	0.0901655105336465	0.300275724183036	89.8790429042904	17.6181762093233	0.099009900990099	0.867620095342868	2727	1	0	0	0	Q9H939	PROLINE-SERINE-THREONINE PHOSPHATASE-INTERACTING PROTEIN 2	actin or actin-binding cytoskeletal protein	NA	NA	2.2011224871013e-12	-0.0514002615368734	-4.9727607163604616e-14	-0.0668011526590496	-0.0599018783835877	0.0390864980546814	NA	NA	NA	NA	NA	NA	334	89.32401197604788	18.07302222670691	0.8562874251497006	0.7934131736526946	-0.0062007009033214	0.0013582431551806	-0.0038466606613015	0.0192793986554752	-0.0129361655350507	0.0148744379309756	-0.0626829075077934	0.009539768506126	5.00810103910248e-11	84	PSTPIP2_Q9H939_OID30596_v1_Inflammation_II_MR_LDaware_overlap.tsv	7.59210856966828e-11	TRUE	8.086250946063028e-11	TRUE
PTEN	-0.0245412385573113	0.0095797400575204	0.0104135631120944	84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.117562162846851	NA	NA	NA	1	0.0138208621332294	0.117562162846851	83.7578904604274	22.9431394752368	0.162202828769184	0.791453505868191	3323	1	0	0	0	P60484	PHOSPHATIDYLINOSITOL 3,4,5-TRISPHOSPHATE 3-PHOSPHATASE AND DUAL-SPECIFICITY PROTEIN PHOSPHATASE PTEN	protein phosphatase	Hypoxia response via HIF activation	phosphatidylinositol-3-phosphate phosphatase activity	2.2011519774003898e-12	-0.0514002615368736	-4.97414849514124e-14	-0.0714614515616876	-0.116316390600179	0.116588500813705	-0.870235990142252	3.4642193252473	3.10656443579009	-0.564974480832484	-0.33383300075396	0.0295952231786799	403	83.02808933002481	23.395363670233717	0.7766749379652605	0.6873449131513648	-0.0051326445369065	0.0012986553035294	-0.0046812530129678	0.021437630836577	-0.0081333729206187	-0.0254469615227116	-0.0245412385573113	0.0095797400575204	0.0104135631120944	84	PTEN_P60484_OID20794_v1_Neurology_MR_LDaware_overlap.tsv	0.01196579610767359	TRUE	0.012163703185190106	TRUE
PTGDS	-0.0148718054228926	0.0088247331448026	0.0919420112881372	84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0712417837783459	NA	NA	NA	1	0.0050753917559205	0.0712417837783459	88.1284969532836	17.2607706028544	0.10832769126608	0.853080568720379	1477	1	0	0	0	P41222	PROSTAGLANDIN-H2 D-ISOMERASE	transfer/carrier protein	NA	prostaglandin-D synthase activity	2.2011519774003898e-12	-0.0514002615368734	-4.97258724401286e-14	-0.0811990737410256	-0.219155046838696	0.253495489844974	NA	NA	NA	0.291949135706179	-0.136944425142483	-0.464560542877128	190	87.78473684210533	17.52553192177841	0.8473684210526315	0.7421052631578947	-0.006348058492882	2.798646275167e-4	-0.0048537178218749	-0.0116955763436487	0.0244849920689489	-0.00777493972633	-0.0148718054228926	0.0088247331448026	0.0919420112881372	84	PTGDS_P41222_OID20408_v1_Cardiometabolic_MR_LDaware_overlap.tsv	0.10040107913940063	FALSE	0.10135822060407465	FALSE
PTGES2	-0.0467769962887548	0.0095399718556634	9.42573840365734e-7	84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.224080167850648	NA	NA	NA	1	0.0502119216239748	0.224080167850648	85.0748445945944	22.351447509918	0.115540540540541	0.834121621621622	2960	1	0	0	0	Q9H7Z7	PROSTAGLANDIN E SYNTHASE 2	reductase	NA	DNA binding	2.20119187604034e-12	-0.0514002615368734	-4.97310766105566e-14	-0.0668784976229049	-0.0601431157109851	0.0392735810630563	NA	NA	NA	0.119812112575485	-0.207861166251243	-0.205112058244332	377	83.67405835543762	23.371739769843263	0.8143236074270557	0.6843501326259946	-0.0064760093018436	3.096020798168e-4	-0.0051912449833447	0.0096909912358425	-0.0135761094157396	0.0219131957041484	-0.0467769962887548	0.0095399718556634	9.42573840365734e-7	84	PTGES2_Q9H7Z7_OID30561_v1_Inflammation_II_MR_LDaware_overlap.tsv	1.2569051968497149e-6	TRUE	1.3013219652181771e-6	TRUE
PTGR1	-0.0035971555564032	0.0085988060780587	0.675704412298297	84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0172317866647093	NA	NA	NA	1	2.96934471658e-4	0.0172317866647093	97.428000793336	1.92524508066747	0	1	2521	1	0	0	0	Q14914	PROSTAGLANDIN REDUCTASE 1	reductase	NA	protein binding	2.20109299680221e-12	-0.0514002615368734	-4.97406175896744e-14	-0.0668784976229049	-0.0601431157109851	0.0392735810630563	NA	NA	NA	0.334914853195414	-0.195214438627891	-0.602558985197307	329	97.39604863221884	1.9661911888084465	1	0.9878419452887538	-0.0064571422899479	2.986550595823e-4	-0.005145939291698	0.0237933770622799	-0.002222741487741	0.0065277211529497	-0.0035971555564032	0.0085988060780587	0.675704412298297	84	PTGR1_Q14914_OID30297_v1_Cardiometabolic_II_MR_LDaware_overlap.tsv	0.6911873793379639	FALSE	0.69297648480476	FALSE
PTH	0.141999511906122	0.0092742954180563	6.44807035978522e-53	84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.680233383653224	NA	NA	NA	1	0.462717456236314	0.680233383653224	72.9275723830735	18.3929104873585	0.0734966592427617	0.5	898	1	0	0	0	Q86Y79	PEPTIDYL-TRNA HYDROLASE	esterase	NA	tRNA binding	3.37878462157853e-12	-0.0771261737078248	-1.01321752786107e-13	-0.12751478452835	-0.533221514747934	4.71168140406027	NA	NA	NA	0.295398962743967	-0.242812721851669	-0.485324747392337	214	89.16635514018691	17.981402848422015	0.8504672897196262	0.8177570093457944	-0.0060839202827176	2.459115690962e-4	-0.0042089522948269	0.0134664740960886	0.008494680628288	0.0327780196333143	0.141999511906122	0.0092742954180563	6.44807035978522e-53	84	PTH_P01270_OID30963_v1_Neurology_II_MR_LDaware_overlap.tsv	1.967977392460979e-52	TRUE	2.4889927569549946e-52	TRUE
